customer_name,year,asof_date,arr
Haag LLC,2023,2023-01-01,743.04
Hackett LLC,2023,2023-01-01,2816.72
"Hahn, Nienow and Baumbach",2023,2023-01-01,2079.7
Halvorson Group,2023,2023-01-01,3426.39
"Hamill, Tanner and Stracke",2023,2023-01-01,1516.15
Hartmann Group,2023,2023-01-01,25835.26
Harvey and Sons,2023,2023-01-01,24310.37
"Hayes, Orn and Cassin",2023,2023-01-01,2682.45
Heaney - Borer,2023,2023-01-01,1824.33
Hegmann - Hartmann,2023,2023-01-01,7582.77
"Heidenreich, Bartoletti and Franecki",2023,2023-01-01,571.28
"Hermann, Huel and Stiedemann",2023,2023-01-01,13192.05
"Hermiston, Weimann and Lemke",2023,2023-01-01,45070.53
Herzog and Sons,2023,2023-01-01,219.3
Hessel - McDermott,2023,2023-01-01,6242.55
Hessel Group,2023,2023-01-01,4228.79
"Hessel, Langworth and Abtel",2023,2023-01-01,9754.0
Hickle - Sanford,2023,2023-01-01,640.55
"Hilll, Friesen and O'Connell",2023,2023-01-01,3358.21
"Hilll, Kohler and Brown",2023,2023-01-01,11115.44
Hills LLC,2023,2023-01-01,5567.03
Hills and Sons,2023,2023-01-01,4989.67
"Hills, Sauer and SchoStantner",2023,2023-01-01,651.67
Hilpert and Sons,2023,2023-01-01,35302.72
"Hintz, Bogan and Breitenberg",2023,2023-01-01,35429.5
"Hintz, McDermott and Walsh",2023,2023-01-01,7537.65
Howell Inc,2023,2023-01-01,4329.0
Hudson - Collier,2023,2023-01-01,772.06
Huel - Simonis,2023,2023-01-01,1456.89
Huel LLC,2023,2023-01-01,41959.96
Huels - Mante,2023,2023-01-01,1976.0
Hyatt - Schmitt,2023,2023-01-01,10239.04
Hyatt Group,2023,2023-01-01,6744.5
"Hyatt, Johns and Lowe",2023,2023-01-01,11886.28
Jacobi - Bogisich,2023,2023-01-01,16581.43
"Jacobs, Howe and Bahringer",2023,2023-01-01,18627.03
Jacobson - Harber,2023,2023-01-01,6823.35
Jaskolski Group,2023,2023-01-01,10360.34
Jaskolski LLC,2023,2023-01-01,37.67
Jast - Balistreri,2023,2023-01-01,6087.11
Jast - Cassle,2023,2023-01-01,8686.4
Jerde - Hegmann,2023,2023-01-01,7721.71
Jerde - Raynor,2023,2023-01-01,23249.7
Johns - Grant,2023,2023-01-01,2990.0
"Johnson, Farrell and Zieme",2023,2023-01-01,21973.6
Jones - Kuhlman,2023,2023-01-01,3538.34
Jones LLC,2023,2023-01-01,15633.66
Kassulke - Swift,2023,2023-01-01,604.33
"Kassulke, Fritsch and Lebsack",2023,2023-01-01,27561.0
"Kautzer, Bartell and Schmeler",2023,2023-01-01,18516.73
Keebler Inc,2023,2023-01-01,2036.27
"Keeling, Jakubowski and Crist",2023,2023-01-01,28379.75
Kertzmann - Blick,2023,2023-01-01,3904.33
Kihn - Gaverman,2023,2023-01-01,3714.83
King - Satterfield,2023,2023-01-01,8147.77
King Group,2023,2023-01-01,6715.67
Kirlin - Simonis,2023,2023-01-01,24065.24
"Kirlin, Haag and Heller",2023,2023-01-01,15039.73
Koch LLC,2023,2023-01-01,10242.6
Konopelski - Mayer,2023,2023-01-01,1508.43
Kovacek - Torp,2023,2023-01-01,8654.67
Krajcik - Bundel,2023,2023-01-01,944.59
"Kub, Murphy and Pagac",2023,2023-01-01,8357.9
"Kub, Wunsch and O'Kon",2023,2023-01-01,2863.42
Kuhic - Dooley,2023,2023-01-01,4974.21
Kulas - Ryan,2023,2023-01-01,8047.48
Kunde - Kautzer,2023,2023-01-01,23522.0
Kunze - Hane,2023,2023-01-01,495.64
"Kutch, Gerhold and Quitzon",2023,2023-01-01,12113.45
"Kutch, Larson and Boone",2023,2023-01-01,23622.55
Kuvalis LLC,2023,2023-01-01,16032.67
Lakin - Glover,2023,2023-01-01,9475.0
"Lang, Mitchell and Grant",2023,2023-01-01,16396.96
Langosh Inc,2023,2023-01-01,16197.59
Larson - Bundel,2023,2023-01-01,11920.66
Larson - Heaney,2023,2023-01-01,3205.63
"Leannon, Mills and Cronin",2023,2023-01-01,1153.15
Lebsack - Batz,2023,2023-01-01,10340.45
"Leffler, Kertzmann and Heathcote",2023,2023-01-01,537.48
"Leffler, Lesch and Halvorson",2023,2023-01-01,11902.6
Lehner - Hirthe,2023,2023-01-01,2480.6
Lesch - Johnston,2023,2023-01-01,58089.79
"Lesch, Bernhard and Hills",2023,2023-01-01,10123.74
Lind and Sons,2023,2023-01-01,13120.95
"Lind, Turcotte and Kozey",2023,2023-01-01,5315.33
Lindgren and Sons,2023,2023-01-01,26679.08
Lockman and Sons,2023,2023-01-01,3626.98
Lowe Inc,2023,2023-01-01,6214.02
"Lowe, Weimann and Mertz",2023,2023-01-01,4008.99
"Lubowitz, Franecki and Schuster",2023,2023-01-01,17080.25
"Lubowitz, Schultz and Hilpert",2023,2023-01-01,3074.81
Lynch - Ritchie,2023,2023-01-01,146.33
Lynch LLC,2023,2023-01-01,1120.33
MacGyver LLC,2023,2023-01-01,774.06
Macejkovic - Homenick,2023,2023-01-01,2166.94
"Macejkovic, Cormier and Hayes",2023,2023-01-01,3568.5
Mackerrel LLC,2023,2023-01-01,3110.52
"Mackerrel, Schroeder and Gutkowski",2023,2023-01-01,22292.08
Mann - Hane,2023,2023-01-01,39054.89
"Marks, Daniel and Larson",2023,2023-01-01,5432.44
"Marks, Russel and Hudson",2023,2023-01-01,4373.49
Marquardt LLC,2023,2023-01-01,909.51
Mayer - Kling,2023,2023-01-01,5644.16
"Mayert, Murazik and Ernser",2023,2023-01-01,56584.65
McKinnon - Jerde,2023,2023-01-01,7652.33
Metz - Sporer,2023,2023-01-01,4864.33
Metz Inc,2023,2023-01-01,42918.83
Mitchell LLC,2023,2023-01-01,6449.34
Morissette Group,2023,2023-01-01,7291.1
Morissette Inc,2023,2023-01-01,802.2
"Morissette, Purdy and Mraz",2023,2023-01-01,10189.64
Mosciski - Prosacco,2023,2023-01-01,139.38
Mraz Group,2023,2023-01-01,2593.81
Mueller - Gusikowski,2023,2023-01-01,3277.33
Muller - Spinka,2023,2023-01-01,18543.73
Murphy - Bahringer,2023,2023-01-01,9387.56
Murray - Kris,2023,2023-01-01,8130.88
Nader LLC,2023,2023-01-01,22832.39
Nienow - Bogisich,2023,2023-01-01,186.51
Nikolaus - Daniel,2023,2023-01-01,18881.33
O'Connell - Champlin,2023,2023-01-01,625.94
O'Connell - Lehner,2023,2023-01-01,12948.33
"O'Connell, Reilly and Torphy",2023,2023-01-01,2456.0
"O'Connell, Stehr and Schuppe",2023,2023-01-01,797.19
O'Keefe - Skiles,2023,2023-01-01,8842.42
O'Kon - Weber,2023,2023-01-01,20813.17
Oberbrunner - Belfact,2023,2023-01-01,4260.23
Oberbrunner Inc,2023,2023-01-01,23085.9
"Oberbrunner, Ritchie and Labadie",2023,2023-01-01,30570.76
Ondricka - Sipes,2023,2023-01-01,15071.77
Ortiz Inc,2023,2023-01-01,4895.42
"Osinski, Farrell and Kutch",2023,2023-01-01,2762.01
Pagac Group,2023,2023-01-01,40206.67
Parker - Daniel,2023,2023-01-01,7280.25
Parker - Runolfsson,2023,2023-01-01,4342.89
"Pfeffer, Stamm and Lindgren",2023,2023-01-01,4649.74
Powlowski - Hilpert,2023,2023-01-01,2117.8
Quitzon Group,2023,2023-01-01,5191.58
Quitzon LLC,2023,2023-01-01,700.96
"Rath, Hoeger and Kunde",2023,2023-01-01,16829.33
Ratke Inc,2023,2023-01-01,9721.87
Reichel - Leannon,2023,2023-01-01,5789.86
Reichel - Trantow,2023,2023-01-01,6639.09
Reichert - Hirthe,2023,2023-01-01,91009.34
Reinger Group,2023,2023-01-01,3331.67
Rempel - Cassin,2023,2023-01-01,994.86
Renner - Kozey,2023,2023-01-01,4048.09
Renner - Schiller,2023,2023-01-01,35892.34
Rice - Waelchi,2023,2023-01-01,1462.0
"Rippin, Oberbrunner and Murphy",2023,2023-01-01,2350.67
Rodriguez - Metz,2023,2023-01-01,17272.32
Rodriguez LLC,2023,2023-01-01,4780.66
Rogahn - Albertson,2023,2023-01-01,16684.17
"Rogahn, Steuber and Harvey",2023,2023-01-01,4464.33
Rohan - Sporer,2023,2023-01-01,16466.67
"Romaguera, Hilll and Hayes",2023,2023-01-01,23088.66
"Roob, Smith and Bechtelar",2023,2023-01-01,2982.0
Rosemont Inc,2023,2023-01-01,12458.14
Rosemont and Sons,2023,2023-01-01,14517.67
Rowe LLC,2023,2023-01-01,1206.65
Runolfsson - Dare,2023,2023-01-01,1022.0
Runte and Sons,2023,2023-01-01,875.2
Ryan LLC,2023,2023-01-01,795.67
Satterfield and Sons,2023,2023-01-01,7147.37
Sauer and Sons,2023,2023-01-01,2428.5
Sawayn - Jaskolski,2023,2023-01-01,1061.46
Schaden Group,2023,2023-01-01,46099.88
SchamBundelr - Huels,2023,2023-01-01,6391.51
Schimmel LLC,2023,2023-01-01,32810.09
Schmeler - Ankunding,2023,2023-01-01,12626.34
"Schmidt, Weissnat and Fritsch",2023,2023-01-01,15084.0
"Schmitt, Purdy and Reichel",2023,2023-01-01,7040.28
Schulist - Davis,2023,2023-01-01,4990.09
Schulist - Hills,2023,2023-01-01,10240.66
Schulist Group,2023,2023-01-01,2511.12
Schuster - Torp,2023,2023-01-01,33704.9
Schuster and Sons,2023,2023-01-01,22473.57
Senger LLC,2023,2023-01-01,2226.1
"Shanahan, Hettinger and Butler",2023,2023-01-01,1771.85
Shields Inc,2023,2023-01-01,4044.55
"Shields, Kassulke and Purdy",2023,2023-01-01,8584.75
"Sipes, O'Hara and Okuneva",2023,2023-01-01,2709.71
Smith - Rice,2023,2023-01-01,1315.6
"Smitham, Hintz and Hamill",2023,2023-01-01,19295.87
Stantner and Sons,2023,2023-01-01,11860.37
Stanton - Fadel,2023,2023-01-01,594.63
"Stanton, Ernser and Crona",2023,2023-01-01,2659.06
Stark - Moen,2023,2023-01-01,25163.94
Stehr and Sons,2023,2023-01-01,6035.54
"Steuber, Gibson and Kuhlman",2023,2023-01-01,2162.31
Stiedemann Group,2023,2023-01-01,74206.46
"Stiedemann, Labadie and Prosacco",2023,2023-01-01,67456.81
Stoltenberg - Kassulke,2023,2023-01-01,13604.64
Stoltenberg LLC,2023,2023-01-01,31045.02
"Stoltenberg, Halvorson and Nader",2023,2023-01-01,3511.63
Strosin - Bins,2023,2023-01-01,13867.6
Strosin and Sons,2023,2023-01-01,2077.35
"Strosin, McGlynn and Emmerich",2023,2023-01-01,22049.68
Swift - Auer,2023,2023-01-01,4206.76
Swift - Heaney,2023,2023-01-01,1884.0
Tanner Inc,2023,2023-01-01,18945.91
Thiel - Butler,2023,2023-01-01,4563.5
Tillman LLC,2023,2023-01-01,2448.34
Toy - Butler,2023,2023-01-01,7838.0
"Trantow, Dickens and Rogahn",2023,2023-01-01,7725.16
"Upton, Steuber and Conn",2023,2023-01-01,19004.66
Waelchi - Botsford,2023,2023-01-01,3155.5
Waelchi Group,2023,2023-01-01,2632.21
Ward LLC,2023,2023-01-01,1385.33
Weber Inc,2023,2023-01-01,4790.56
Wehner LLC,2023,2023-01-01,112.56
Weissnat - Dicki,2023,2023-01-01,9628.05
Weissnat - Kessler,2023,2023-01-01,21839.43
"White, Keeling and Jakubowski",2023,2023-01-01,9051.8
"Wiegand, Purdy and Jones",2023,2023-01-01,3502.3
Wisoky Group,2023,2023-01-01,2837.25
"Wisoky, Kuhic and Herman",2023,2023-01-01,26610.78
Wolff - Harvey,2023,2023-01-01,48.13
"Wolff, Kihn and Hagenes",2023,2023-01-01,8215.51
Wuckert - Collier,2023,2023-01-01,17320.64
Wunsch LLC,2023,2023-01-01,4199.83
"Wyman, Harber and Jakubowski",2023,2023-01-01,6871.48
Yost and Sons,2023,2023-01-01,12362.87
"Zamber, Gaverman and Hableton",2023,2023-01-01,53677.39
Zboncak LLC,2023,2023-01-01,56508.27
Abtel Group,2024,2024-01-01,3572.6
"Adams, Braun and Conroy",2024,2024-01-01,514.33
"Adams, Harvey and Wehner",2024,2024-01-01,2533.0
Agarwaliamson - Mayert,2024,2024-01-01,9454.0
"Avelona,, Jacuz and Mikhael",2024,2024-01-01,4879.33
"Barton, Murray and Volkman",2024,2024-01-01,18478.0
Beahan Inc,2024,2024-01-01,1319.67
Beahan LLC,2024,2024-01-01,1029.67
Bechel Inc,2024,2024-01-01,24578.0
Beer - Ruecker,2024,2024-01-01,1007.66
Beier Group,2024,2024-01-01,5717.0
Bergstrom LLC,2024,2024-01-01,11030.07
"Blick, O'Reilly and Pfannerstill",2024,2024-01-01,15596.34
Borer and Sons,2024,2024-01-01,9484.33
Bosco Group,2024,2024-01-01,2451.33
Breitenberg LLC,2024,2024-01-01,3723.4
"Brekke, Goodwin and Purdy",2024,2024-01-01,18243.33
Brown - Daniel,2024,2024-01-01,6289.0
"Buckridge, Stoltenberg and Stiedemann",2024,2024-01-01,12387.37
Bundel - Hagenes,2024,2024-01-01,9239.0
Bundel and Sons,2024,2024-01-01,2990.19
Cassle - Mosciski,2024,2024-01-01,17647.69
Cassle and Sons,2024,2024-01-01,6429.31
"Cerner, Farrell and White",2024,2024-01-01,1319.0
"Collier, Conn and Dooley",2024,2024-01-01,16068.0
"Collier, Ortiz and Marquardt",2024,2024-01-01,55450.36
Collins - Rosenbaum,2024,2024-01-01,3956.0
Conn Group,2024,2024-01-01,1243.33
Corkery LLC,2024,2024-01-01,339.4
Cronin - Lehner,2024,2024-01-01,114775.45
Dicki - Wilderman,2024,2024-01-01,23794.0
Dietrich and Sons,2024,2024-01-01,15258.0
"Dietrich, Larson and Murazik",2024,2024-01-01,39434.0
"Douglas, Rolfson and Gammendor",2024,2024-01-01,2269.73
Erdman - Kozey,2024,2024-01-01,31617.11
"Ernser, D'Amore and Gulgowski",2024,2024-01-01,12206.0
"Fahey, Collins and Labadie",2024,2024-01-01,3191.0
Fay LLC,2024,2024-01-01,9092.0
"Fay, Hauck and Oberbrunner",2024,2024-01-01,25697.33
"Feil, Norman and Mayer",2024,2024-01-01,9024.0
Ferry Inc,2024,2024-01-01,4291.67
Flatley Inc,2024,2024-01-01,1521.67
Friesen Group,2024,2024-01-01,6176.6
"Funk, Oberbrunner and Marvin",2024,2024-01-01,2211.33
Gaverman - Erdman,2024,2024-01-01,2502.33
"Goodwin, O'Reilly and Buckridge",2024,2024-01-01,97843.0
Gottlieb - Huel,2024,2024-01-01,27195.75
Gottlieb - Smitham,2024,2024-01-01,1626.49
Graham and Sons,2024,2024-01-01,40657.67
Greenholt LLC,2024,2024-01-01,2264.73
"Grimes, Kshlerin and Connelly",2024,2024-01-01,4147.79
Gupta LLC,2024,2024-01-01,54575.64
"Gupta,Agarwal and Nolan",2024,2024-01-01,3666.0
Gutmann - Larkin,2024,2024-01-01,7725.67
Hartmann Group,2024,2024-01-01,23545.5
Harvey and Sons,2024,2024-01-01,4003.46
"Hayes, Orn and Cassin",2024,2024-01-01,2657.76
"Hessel, Langworth and Abtel",2024,2024-01-01,9754.0
Hickle - Sanford,2024,2024-01-01,640.55
"Hilll, Friesen and O'Connell",2024,2024-01-01,63171.07
"Hilll, Kohler and Brown",2024,2024-01-01,3445.0
Hills LLC,2024,2024-01-01,4342.67
Hills and Sons,2024,2024-01-01,4989.67
"Hills, Sauer and SchoStantner",2024,2024-01-01,651.67
"Hintz, Bogan and Breitenberg",2024,2024-01-01,35429.5
Howell Inc,2024,2024-01-01,4329.0
Huels - Mante,2024,2024-01-01,1976.0
Hyatt - Schmitt,2024,2024-01-01,6483.0
Hyatt Group,2024,2024-01-01,5426.96
Jaskolski Group,2024,2024-01-01,10360.34
Jaskolski LLC,2024,2024-01-01,37.67
Jerde - Raynor,2024,2024-01-01,20733.0
Johns - Grant,2024,2024-01-01,2990.0
Jones LLC,2024,2024-01-01,15633.66
Kassulke - Swift,2024,2024-01-01,604.33
"Kassulke, Fritsch and Lebsack",2024,2024-01-01,27561.0
"Keeling, Jakubowski and Crist",2024,2024-01-01,1587.65
Kertzmann - Blick,2024,2024-01-01,3904.33
King Group,2024,2024-01-01,6715.67
"Kirlin, Haag and Heller",2024,2024-01-01,14469.88
Konopelski - Mayer,2024,2024-01-01,1508.43
Kovacek - Torp,2024,2024-01-01,8654.67
Krajcik - Bundel,2024,2024-01-01,2963.12
Kuhic - Dooley,2024,2024-01-01,1906.07
Kunde - Kautzer,2024,2024-01-01,21655.33
"Kutch, Gerhold and Quitzon",2024,2024-01-01,24688.34
"Kutch, Larson and Boone",2024,2024-01-01,23622.55
Kuvalis LLC,2024,2024-01-01,16032.67
Lakin - Glover,2024,2024-01-01,9475.0
Larson - Bundel,2024,2024-01-01,4499.0
Larson - Heaney,2024,2024-01-01,838.13
"Leffler, Lesch and Halvorson",2024,2024-01-01,13316.0
"Lind, Turcotte and Kozey",2024,2024-01-01,5315.33
Lockman and Sons,2024,2024-01-01,2968.05
Lowe Inc,2024,2024-01-01,4494.32
"Lubowitz, Franecki and Schuster",2024,2024-01-01,17080.25
Lynch - Ritchie,2024,2024-01-01,146.33
Lynch LLC,2024,2024-01-01,1120.33
"Marks, Russel and Hudson",2024,2024-01-01,4373.49
"Mayert, Murazik and Ernser",2024,2024-01-01,28796.0
McKinnon - Jerde,2024,2024-01-01,9235.33
Metz - Sporer,2024,2024-01-01,4864.33
Metz Inc,2024,2024-01-01,42918.83
Morissette Inc,2024,2024-01-01,840.0
"Morissette, Purdy and Mraz",2024,2024-01-01,5917.07
Mueller - Gusikowski,2024,2024-01-01,3277.33
Muller - Spinka,2024,2024-01-01,18543.73
Murphy - Bahringer,2024,2024-01-01,9387.56
O'Connell - Lehner,2024,2024-01-01,12948.33
"O'Connell, Reilly and Torphy",2024,2024-01-01,2456.0
Oberbrunner Inc,2024,2024-01-01,23085.9
Ondricka - Sipes,2024,2024-01-01,6478.54
Pagac Group,2024,2024-01-01,40206.67
Parker - Daniel,2024,2024-01-01,7280.25
Parker - Runolfsson,2024,2024-01-01,977.67
"Pfeffer, Stamm and Lindgren",2024,2024-01-01,2788.0
Quitzon Group,2024,2024-01-01,5191.58
"Rath, Hoeger and Kunde",2024,2024-01-01,16829.33
Ratke Inc,2024,2024-01-01,7125.17
Reichel - Leannon,2024,2024-01-01,4448.0
Reinger Group,2024,2024-01-01,3331.67
Renner - Schiller,2024,2024-01-01,54316.75
Rice - Waelchi,2024,2024-01-01,1462.0
"Rippin, Oberbrunner and Murphy",2024,2024-01-01,2350.67
Rodriguez LLC,2024,2024-01-01,4780.66
"Rogahn, Steuber and Harvey",2024,2024-01-01,4464.33
Rohan - Sporer,2024,2024-01-01,16466.67
"Romaguera, Hilll and Hayes",2024,2024-01-01,23088.66
"Roob, Smith and Bechtelar",2024,2024-01-01,2982.0
Rosemont and Sons,2024,2024-01-01,14517.67
Runolfsson - Dare,2024,2024-01-01,1022.0
Ryan LLC,2024,2024-01-01,795.67
Sauer and Sons,2024,2024-01-01,2428.5
Schaden Group,2024,2024-01-01,72827.67
SchamBundelr - Huels,2024,2024-01-01,3523.0
Schimmel LLC,2024,2024-01-01,19452.76
"Schmidt, Weissnat and Fritsch",2024,2024-01-01,15084.0
"Schmitt, Purdy and Reichel",2024,2024-01-01,5458.0
Schulist - Davis,2024,2024-01-01,4691.82
Schulist - Hills,2024,2024-01-01,10240.66
Schuster - Torp,2024,2024-01-01,33704.9
Stark - Moen,2024,2024-01-01,22600.0
Stiedemann Group,2024,2024-01-01,21105.41
"Stiedemann, Labadie and Prosacco",2024,2024-01-01,87118.0
Stoltenberg LLC,2024,2024-01-01,897.15
"Stoltenberg, Halvorson and Nader",2024,2024-01-01,3427.39
Strosin - Bins,2024,2024-01-01,13867.6
"Strosin, McGlynn and Emmerich",2024,2024-01-01,22049.68
Swift - Heaney,2024,2024-01-01,1884.0
Tanner Inc,2024,2024-01-01,10240.0
Thiel - Butler,2024,2024-01-01,6685.0
Tillman LLC,2024,2024-01-01,2448.34
Toy - Butler,2024,2024-01-01,7838.0
"Upton, Steuber and Conn",2024,2024-01-01,17068.89
Ward LLC,2024,2024-01-01,1385.33
Weissnat - Dicki,2024,2024-01-01,9628.05
Wisoky Group,2024,2024-01-01,2837.25
Wunsch LLC,2024,2024-01-01,4103.41
"Zamber, Gaverman and Hableton",2024,2024-01-01,5496.52
Zboncak LLC,2024,2024-01-01,56508.27
